time,T0,T1,T2,T3,H0
394.642224,54.55,-0.26,0.67,17.42,75.0
394.905456,54.27,4.93,6.06,17.42,75.0
395.166756,54.55,7.09,10.8,17.51,75.0
395.43068,54.55,3.19,6.99,17.51,75.0
395.691776,54.84,-0.37,0.36,17.51,75.0
395.954496,54.27,5.31,7.18,17.42,75.0
396.214848,54.84,6.25,10.09,17.42,75.0
396.478968,55.12,1.89,4.54,17.51,75.0
396.7397,54.55,1.29,1.99,17.51,75.0
397.000504,54.7,7.46,10.8,17.42,75.0
397.26408,54.7,5.02,8.65,17.42,75.0
397.525816,55.12,-0.26,1.08,17.51,75.0
397.788592,54.41,2.49,2.79,17.51,75.0
398.049088,54.7,7.27,10.89,17.51,75.0
398.31212,54.84,2.99,6.44,17.51,75.0
398.573248,54.55,0.36,0.88,17.42,75.0
398.835328,54.27,6.16,8.28,17.42,75.0
399.096448,54.84,5.87,9.73,17.51,75.0
399.357196,54.55,-0.16,1.08,17.51,75.0
399.619904,54.41,4.06,5.02,17.51,75.0
399.881136,54.7,7.18,11.07,17.42,75.0
400.143564,54.98,1.89,4.45,17.51,75.0
400.404508,54.84,0.88,1.49,17.51,75.0
400.66568,54.41,7.27,10.0,17.42,75.0
400.928828,55.12,5.31,9.28,17.51,75.0
401.189784,55.12,-0.47,0.57,17.51,75.0
401.452124,54.41,4.45,5.4,17.51,75.0
401.712984,54.84,7.09,10.98,17.42,75.0
401.976752,54.98,2.59,5.97,17.42,75.0
402.23816,55.12,-0.16,0.36,17.51,75.0
402.500828,54.55,5.31,7.36,17.51,75.0
402.7616,54.84,6.44,10.27,17.42,75.0
403.024964,55.12,1.69,4.16,17.51,75.0
403.2854,54.7,2.09,2.79,17.51,75.0
403.546472,54.84,7.64,11.16,17.42,75.0
403.809088,54.84,2.79,6.34,17.51,75.0
404.06996,54.84,-0.05,0.47,17.42,75.0
404.333096,54.41,5.5,7.36,17.51,75.0
404.59398,54.84,6.34,9.91,17.51,75.0
404.854804,54.98,-0.26,1.49,17.51,75.0
405.117496,54.41,3.48,4.16,17.51,75.0
405.377888,55.12,7.64,11.6,17.51,75.0
405.640688,54.84,2.29,5.12,17.51,75.0
405.901784,54.98,1.08,1.99,17.51,75.0
406.162688,54.84,7.46,10.27,17.42,75.0
406.425888,55.26,5.21,9.1,17.42,75.0
406.687176,54.84,-0.16,1.29,17.51,75.0
406.9496,54.55,3.58,4.16,17.51,75.0
407.210744,54.98,7.82,11.51,17.42,75.0
407.473688,55.26,2.89,6.53,17.51,75.0
407.735352,54.84,-0.16,0.36,17.42,75.0
407.998336,54.7,4.93,5.97,17.42,75.0
408.259328,55.12,7.46,11.24,17.51,75.0
408.521844,55.4,1.99,4.54,17.51,75.0
408.782868,54.7,1.29,1.69,17.51,75.0
409.043424,54.84,7.55,10.8,17.51,75.0
409.307128,55.26,5.31,9.01,17.51,75.0
409.568184,55.12,-0.69,0.47,17.42,75.0
409.831072,55.12,3.58,4.26,17.51,75.0
410.092288,54.84,8.01,11.51,17.51,75.0
410.355048,55.4,2.89,6.34,17.51,75.0
410.61652,54.41,-0.16,0.67,17.42,75.0
410.878824,54.27,5.78,7.55,17.42,75.0
411.139712,55.4,6.62,10.27,17.51,75.0
411.403412,55.69,2.09,4.74,17.51,75.0
411.66458,54.98,1.39,2.09,17.51,75.0
411.92574,54.84,7.36,10.27,17.51,75.0
412.188812,55.4,5.59,9.28,17.51,75.0
412.450536,55.55,0.26,1.69,17.42,75.0
412.712264,55.12,3.77,4.64,17.42,75.0
412.97276,55.26,7.46,11.16,17.51,75.0
413.235424,55.4,1.99,4.45,17.42,75.0
413.49664,54.98,1.29,2.09,17.42,75.0
413.758048,54.84,7.36,10.36,17.42,75.0
414.021544,55.4,6.16,10.0,17.42,75.0
414.285704,55.69,2.59,5.59,17.51,75.0
414.547456,54.98,0.26,0.57,17.42,75.0
414.80916,55.26,6.16,8.19,17.42,75.0
415.070324,55.4,6.53,10.18,17.51,75.0
415.334032,55.83,1.99,4.26,17.51,75.0
415.595128,55.26,1.29,1.89,17.42,75.0
415.856272,55.26,7.64,10.71,17.42,75.0
416.119352,55.55,5.59,9.37,17.42,75.0
416.380964,55.4,0.15,1.49,17.51,75.0
416.641928,55.4,5.21,6.53,17.42,75.0
416.903496,55.26,7.27,10.98,17.42,75.0
417.16708,55.69,2.99,6.25,17.42,75.0
417.42896,55.26,0.05,0.57,17.51,75.0
417.690756,55.55,5.78,7.64,17.51,75.0
417.951836,55.55,6.72,10.44,17.51,75.0
418.215392,55.55,2.39,4.83,17.51,75.0
418.476912,55.55,1.08,1.49,17.51,75.0
418.737904,55.12,7.46,10.18,17.42,75.0
419.001056,55.4,6.34,9.91,17.51,75.0
419.262152,55.83,0.26,1.79,17.42,75.0
419.5234,55.26,4.74,5.69,17.42,75.0
419.784708,55.55,7.46,11.16,17.51,75.0
420.047528,55.55,2.69,5.31,17.42,75.0
420.30908,55.4,1.08,1.79,17.42,75.0
420.570032,55.4,7.09,9.64,17.42,75.0
420.831576,56.11,5.21,9.28,17.51,75.0
421.092208,55.4,0.05,0.57,17.42,75.0
421.354192,55.12,5.78,7.64,17.51,75.0
421.614804,55.83,6.62,10.27,17.51,75.0
421.878512,55.55,2.19,4.54,17.42,75.0
422.139888,55.55,1.29,1.99,17.42,75.0
422.401116,55.55,7.73,10.44,17.51,75.0
422.664244,55.69,5.97,9.55,17.51,75.0
422.92568,55.97,0.67,2.09,17.51,75.0
423.186904,55.69,4.16,4.83,17.42,75.0
423.448128,55.83,7.92,11.51,17.51,75.0
423.710936,55.83,2.99,5.69,17.42,75.0
423.972704,55.83,0.67,1.18,17.51,75.0
424.233512,55.4,7.18,9.46,17.42,75.0
424.494608,55.83,5.31,9.1,17.51,75.0
424.755656,55.83,0.15,0.78,17.51,75.0
425.016984,55.55,6.25,8.28,17.51,75.0
425.279,55.97,6.9,10.62,17.51,75.0
425.542784,56.25,3.19,6.25,17.42,75.0
425.804256,55.97,0.57,0.98,17.51,75.0
426.065568,55.97,6.72,8.55,17.51,75.0
426.326704,55.97,6.44,10.09,17.51,75.0
426.590248,56.25,1.89,4.06,17.42,75.0
426.851752,55.83,1.79,2.19,17.42,75.0
427.112508,55.97,8.1,10.98,17.51,75.0
427.376088,56.11,6.25,9.91,17.51,75.0
427.636656,56.11,-0.16,0.78,17.51,75.0
427.89876,55.69,5.12,5.69,17.42,75.0
428.160368,56.11,8.01,11.51,17.51,75.0
428.422688,55.83,2.89,5.69,17.42,75.0
428.684632,55.69,0.98,1.39,17.42,75.0
428.946144,55.69,6.81,8.74,17.42,75.0
429.207304,56.25,6.81,10.36,17.51,75.0
429.470988,56.25,2.59,5.02,17.51,75.0
429.73284,55.97,1.29,1.69,17.51,75.0
429.993416,55.83,8.28,10.89,17.42,75.0
430.2578,56.94,6.9,10.53,17.42,75.0
430.52192,56.39,4.83,8.55,17.42,75.0
430.783688,56.11,0.15,1.49,17.42,75.0
431.044088,55.97,6.34,8.19,17.42,75.0
431.305048,56.11,6.62,10.18,17.51,75.0
431.56802,56.25,1.99,3.77,17.51,75.0
431.828536,56.11,3.87,4.45,17.42,75.0
432.089096,56.39,8.37,11.77,17.42,75.0
432.351656,56.39,2.89,5.31,17.51,75.0
432.612856,56.25,1.39,1.79,17.51,75.0
432.873368,56.11,8.1,10.8,17.51,75.0
433.136692,56.25,6.25,9.91,17.51,75.0
433.39806,56.25,0.47,1.89,17.51,75.0
433.659092,55.83,5.5,6.72,17.51,75.0
433.920632,56.25,7.82,11.69,17.42,75.0
434.184,56.52,3.67,6.9,17.42,75.0
434.445612,56.11,0.78,1.29,17.51,75.0
434.70604,55.83,7.46,9.64,17.51,75.0
434.96712,56.52,5.59,9.19,17.42,75.0
435.22864,55.97,0.36,1.29,17.51,75.0
435.489656,55.83,6.53,8.28,17.51,75.0
435.751416,56.25,6.99,10.27,17.42,75.0
436.015276,56.94,3.67,6.53,17.51,75.0
436.276288,56.39,0.88,1.08,17.42,75.0
436.538024,56.11,7.09,9.37,17.51,75.0
436.798336,56.52,5.12,8.74,17.51,75.0
437.059304,56.8,0.67,1.29,17.42,75.0
437.320744,56.11,6.99,8.83,17.42,75.0
437.58188,56.11,6.53,10.44,17.42,75.0
437.845024,56.66,2.19,4.16,17.42,75.0
438.10592,56.39,3.09,3.38,17.42,75.0
438.367656,56.39,8.46,11.42,17.42,75.0
438.631056,56.52,5.97,9.37,17.42,75.0
438.892168,56.66,0.78,1.89,17.51,75.0
439.153304,56.52,5.59,6.99,17.51,75.0
439.415036,56.39,7.92,11.6,17.51,75.0
439.678228,56.66,3.38,6.25,17.51,75.0
439.93976,56.39,0.98,1.39,17.51,75.0
440.201024,56.25,7.18,9.01,17.51,75.0
440.461872,56.66,6.34,10.09,17.51,75.0
440.725776,56.94,2.59,4.64,17.42,75.0
440.987176,56.52,2.29,2.49,17.42,75.0
441.24892,56.39,8.01,10.62,17.42,75.0
441.512848,56.66,7.27,10.8,17.51,75.0
441.776352,57.08,3.87,7.09,17.42,75.0
442.037444,56.52,0.98,1.49,17.51,75.0
442.298752,56.11,6.81,9.01,17.51,75.0
442.55916,56.94,5.4,8.92,17.42,75.0
442.820968,56.25,0.98,1.59,17.51,75.0
443.082456,56.25,6.34,7.82,17.42,75.0
443.34388,56.52,7.92,11.33,17.34,75.0
443.607024,56.94,3.19,5.69,17.51,75.0
443.868088,56.39,1.59,1.89,17.42,75.0
444.12916,56.39,8.01,10.62,17.42,75.0
444.39312,56.39,7.18,10.71,17.51,75.0
444.65566,57.08,2.59,4.93,17.51,75.0
444.916948,56.66,1.99,2.49,17.51,75.0
445.178004,56.39,8.1,10.44,17.51,75.0
445.441544,56.8,7.18,10.98,17.51,75.0
445.705104,56.8,2.99,5.59,17.51,75.0
445.966928,56.52,1.39,1.79,17.42,75.0
446.227632,56.52,7.73,9.73,17.42,75.0
446.488328,57.08,5.31,8.65,17.42,75.0
446.749788,56.52,0.98,1.49,17.51,75.0
447.011152,56.39,6.81,8.74,17.42,75.0
447.272196,56.8,6.9,10.53,17.51,75.0
447.536464,57.08,3.38,5.87,17.51,75.0
447.797576,56.39,1.99,2.39,17.42,75.0
448.0588,56.52,8.01,10.27,17.42,75.0
448.322572,56.94,7.18,10.62,17.51,75.0
448.58578,56.8,3.58,6.62,17.51,75.0
448.847568,56.52,0.98,1.29,17.42,75.0
449.109276,56.52,6.81,8.46,17.51,75.0
449.370584,56.66,7.64,10.98,17.51,75.0
449.634112,57.22,3.28,5.5,17.42,75.0
449.895856,57.08,1.49,1.69,17.42,75.0
450.15662,56.66,8.01,10.27,17.51,75.0
450.42016,57.08,7.36,10.8,17.51,75.0
450.683768,56.8,3.97,7.18,17.51,75.0
450.944552,56.94,0.88,1.08,17.42,75.0
451.206316,56.52,7.27,9.37,17.51,75.0
451.466904,57.08,5.97,9.55,17.42,75.0
451.728336,56.66,1.29,2.19,17.42,75.0
451.989384,56.52,6.34,8.01,17.42,75.0
452.250956,56.66,7.73,11.33,17.51,75.0
452.513528,57.08,2.49,4.45,17.51,75.0
452.774632,56.66,2.29,2.49,17.51,75.0
453.036176,56.66,8.46,11.07,17.42,75.0
453.299552,56.66,6.9,10.44,17.51,75.0
453.563384,57.08,3.19,5.5,17.42,75.0
453.824844,56.66,1.39,1.49,17.51,75.0
454.08548,56.66,8.28,10.44,17.42,75.0
454.349504,56.94,7.46,10.98,17.42,75.0
454.613104,57.08,4.45,7.82,17.42,75.0
454.87428,56.94,0.78,0.88,17.42,75.0
455.136008,56.39,6.99,8.46,17.51,75.0
455.397516,57.08,7.82,11.24,17.51,75.0
455.660432,57.08,2.99,5.21,17.59,75.0
455.921896,57.08,2.09,2.09,17.42,75.0
456.183744,56.94,7.64,9.73,17.42,75.0
456.444568,57.36,6.06,9.64,17.51,75.0
456.705776,56.8,0.98,1.79,17.42,75.0
456.967204,56.8,6.81,8.28,17.51,75.0
457.228824,56.94,8.28,11.69,17.51,75.0
457.4922,57.08,3.48,5.87,17.42,75.0
457.753456,56.94,1.49,2.09,17.51,75.0
458.01448,56.8,8.01,10.18,17.42,75.0
458.278448,57.36,7.64,10.98,17.42,75.0
458.5418,57.22,4.45,7.82,17.51,75.0
458.802632,57.08,1.08,1.08,17.51,75.0
459.063744,57.08,7.64,9.73,17.42,75.0
459.324548,57.49,6.06,9.46,17.51,75.0
459.585712,57.22,1.08,1.59,17.42,75.0
459.846664,56.8,7.36,9.1,17.42,75.0
460.1081,57.08,7.64,10.89,17.51,75.0
460.371528,57.49,3.19,5.4,17.51,75.0
460.632284,56.94,2.49,2.79,17.51,75.0
460.893272,57.22,8.74,11.51,17.42,75.0
461.155904,57.36,5.69,9.19,17.42,75.0
461.41696,57.08,0.98,1.49,17.51,75.0
461.678072,56.94,7.46,9.1,17.42,75.0
461.93904,57.63,7.36,10.89,17.51,75.0
462.202232,57.49,2.79,4.93,17.42,75.0
462.462968,57.08,2.99,3.38,17.42,75.0
462.72452,57.49,8.74,11.24,17.51,75.0
462.987,57.63,5.97,9.37,17.51,75.0
463.247508,56.39,0.78,0.88,17.51,75.0
463.509144,57.08,7.36,9.19,17.51,75.0
463.769852,57.36,7.18,10.71,17.51,75.0
464.032168,57.63,1.89,3.28,17.51,75.0
464.293016,57.08,5.87,6.44,17.42,75.0
464.5542,57.49,8.46,12.04,17.42,75.0
464.817656,57.49,4.54,7.73,17.42,75.0
465.077992,57.22,1.39,1.59,17.42,75.0
465.33872,57.36,8.37,10.71,17.42,75.0
465.601504,57.91,6.99,10.44,17.42,75.0
465.864688,57.77,2.79,4.64,17.42,75.0
466.124896,57.22,4.06,4.26,17.42,75.0
466.386312,57.49,9.01,11.95,17.42,75.0
466.64926,57.91,5.4,9.1,17.51,75.0
466.910008,57.08,0.98,1.39,17.42,75.0
467.171432,57.08,7.46,9.19,17.42,75.0
467.432288,57.63,7.27,10.8,17.42,75.0
467.695568,57.77,2.79,4.45,17.51,75.0
467.955624,57.49,4.93,5.31,17.42,75.0
468.2164,57.77,8.37,11.51,17.51,75.0
468.478252,57.91,3.19,5.12,17.51,75.0
468.73844,57.63,4.64,5.02,17.42,75.0
468.999768,57.49,8.92,11.95,17.42,75.0
469.262984,57.77,5.69,9.19,17.51,75.0
469.52324,57.91,1.18,1.39,17.51,75.0
469.783072,57.63,8.37,10.71,17.42,75.0
470.045856,57.91,6.99,10.44,17.42,75.0
470.309036,57.63,2.69,4.16,17.51,75.0
470.569744,57.77,3.97,4.26,17.42,75.0
470.830032,57.63,9.37,12.74,17.51,75.0
471.092584,57.91,3.77,6.25,17.51,75.0
471.352808,57.49,2.69,2.69,17.51,75.0
471.61392,57.77,9.1,11.69,17.42,75.0
471.87636,57.77,5.59,9.1,17.42,75.0
472.137024,57.63,1.39,1.59,17.42,75.0
472.397632,57.63,8.28,10.44,17.42,75.0
472.661272,57.49,7.82,11.16,17.42,75.0
472.923816,58.18,3.87,6.16,17.42,75.0
473.184656,57.36,2.19,2.09,17.51,75.0
473.44566,57.36,8.65,10.98,17.51,75.0
473.709424,57.77,7.55,11.07,17.51,75.0
473.971416,58.04,2.49,4.16,17.59,75.0
474.232808,57.36,2.99,3.09,17.51,75.0
474.494096,57.36,9.1,11.51,17.42,75.0
474.756832,57.91,6.72,10.27,17.42,75.0
475.019648,58.04,2.39,3.97,17.51,75.0
475.280816,58.32,4.06,4.06,17.42,75.0
475.542704,57.63,9.01,11.69,17.42,75.0
475.805704,57.63,6.44,9.91,17.34,75.0
476.066392,57.63,1.29,1.89,17.42,75.0
476.32708,57.36,7.36,9.19,17.42,75.0
476.587704,58.04,6.81,10.27,17.42,75.0
476.85132,57.77,3.09,4.93,17.42,75.0
477.111968,57.63,3.97,4.06,17.42,75.0
477.373008,57.63,9.46,12.57,17.51,75.0
477.635984,57.91,5.21,8.37,17.51,75.0
477.896248,57.91,1.39,1.49,17.42,75.0
478.156416,57.63,9.19,11.42,17.42,75.0
478.41912,57.91,6.44,9.91,17.42,75.0
478.6796,57.63,1.08,1.59,17.42,75.0
478.940496,57.49,8.01,9.73,17.42,75.0
479.201272,58.18,6.62,10.0,17.42,75.0
479.465488,58.04,3.58,5.21,17.42,75.0
479.727064,57.63,2.89,2.99,17.51,75.0
479.98828,57.49,8.83,11.24,17.42,75.0
480.251376,58.04,7.55,11.07,17.42,75.0
480.514624,58.32,3.38,5.5,17.51,75.0
480.776408,58.04,2.79,3.19,17.42,75.0
481.03752,57.63,8.46,10.62,17.42,75.0
481.301248,58.04,7.82,11.24,17.51,75.0
481.564376,58.18,4.16,6.81,17.51,75.0
481.824972,58.18,1.89,1.89,17.51,75.0
482.085664,58.04,9.01,11.33,17.34,75.0
482.348944,58.04,7.46,10.71,17.51,75.0
482.611856,58.45,2.99,4.93,17.42,75.0
482.873408,58.04,2.59,3.09,17.42,75.0
483.135304,57.77,8.65,10.89,17.42,75.0
483.398632,58.18,7.92,11.42,17.51,75.0
483.661376,58.18,3.48,5.5,17.42,75.0
483.923028,57.77,2.59,2.59,17.51,75.0
484.183744,58.04,8.83,10.98,17.42,75.0
484.44808,58.18,8.19,11.51,17.51,75.0
484.710624,58.32,3.77,5.97,17.42,75.0
484.971368,58.18,2.59,2.29,17.51,75.0
485.232796,58.04,9.01,11.24,17.51,75.0
485.495984,58.18,7.73,10.98,17.42,75.0
485.759192,58.59,3.67,5.59,17.42,75.0
486.020696,58.04,2.59,2.59,17.42,75.0
486.282664,57.91,8.37,10.44,17.42,75.0
486.545572,58.18,8.46,11.69,17.51,75.0
486.808708,58.32,4.06,6.44,17.51,75.0
487.07008,57.91,2.69,2.69,17.51,75.0
487.330972,58.04,8.55,10.71,17.51,75.0
487.594504,58.18,8.37,11.86,17.42,75.0
487.857544,58.04,4.06,5.97,17.42,75.0
488.119072,58.32,2.29,2.49,17.42,75.0
488.380776,58.18,8.19,9.91,17.42,75.0
488.641692,58.72,7.36,10.8,17.51,75.0
488.9052,58.59,3.19,4.83,17.51,75.0
489.16632,58.45,3.77,3.97,17.42,75.0
489.42692,58.45,9.73,12.74,17.51,75.0
489.689856,58.18,5.4,8.65,17.42,75.0
489.95164,58.59,2.19,2.79,17.51,75.0
490.212628,57.91,7.64,9.19,17.51,75.0
490.472784,58.72,7.27,10.44,17.42,75.0
490.735744,58.45,2.69,3.77,17.42,75.0
490.996728,57.91,6.16,6.72,17.42,75.0
491.257232,58.72,8.92,12.21,17.51,75.0
491.520488,58.59,4.26,6.53,17.51,75.0
491.782048,58.32,2.39,2.49,17.51,75.0
492.043496,58.18,8.46,10.53,17.42,75.0
492.307328,58.18,8.46,11.77,17.42,75.0
492.569984,58.59,4.35,7.09,17.51,75.0
492.831296,58.45,2.29,2.39,17.42,75.0
493.093024,58.18,8.19,9.73,17.42,75.0
493.353864,58.72,7.64,11.07,17.51,75.0
493.616348,58.59,2.59,3.77,17.51,75.0
493.877328,57.77,5.97,6.34,17.42,75.0
494.137668,58.04,9.01,12.3,17.51,75.0
494.40136,58.72,4.54,6.62,17.42,75.0
494.662704,58.72,2.59,2.59,17.42,75.0
494.924312,58.32,8.55,10.53,17.42,75.0
495.188616,58.59,8.19,11.16,17.42,75.0
495.451672,58.86,5.87,9.55,17.42,75.0
495.71344,58.86,1.99,2.69,17.42,75.0
495.974904,58.18,6.99,8.01,17.42,75.0
496.23628,58.45,8.74,12.04,17.51,75.0
496.499672,58.72,4.64,6.99,17.51,75.0
496.760736,58.59,2.59,2.19,17.51,75.0
497.022136,58.59,8.65,10.62,17.42,75.0
497.286536,58.72,8.55,11.77,17.42,75.0
497.549364,58.45,4.93,8.01,17.51,75.0
497.810596,58.86,1.79,1.99,17.51,75.0
498.071232,58.32,9.01,10.89,17.42,75.0
498.335232,59.27,8.28,11.69,17.42,75.0
498.598648,59.0,5.12,8.28,17.42,75.0
498.860584,58.59,2.39,2.69,17.42,75.0
499.122424,58.72,6.9,7.92,17.42,75.0
499.38376,58.59,8.92,11.95,17.42,75.0
499.64758,59.0,5.31,8.1,17.51,75.0
499.90896,58.86,2.19,2.19,17.42,75.0
500.17012,58.45,8.46,10.27,17.42,75.0
500.433896,59.0,8.65,11.86,17.42,75.0
500.69796,58.86,6.99,10.18,17.42,75.0
500.961928,59.13,3.58,5.12,17.51,75.0
501.22288,58.59,3.19,3.28,17.42,75.0
501.484312,58.72,9.55,12.04,17.42,75.0
501.748128,58.86,7.92,11.24,17.51,75.0
502.011232,59.13,3.77,5.69,17.42,75.0
502.271872,58.72,3.67,3.48,17.42,75.0
502.532864,58.86,9.73,12.39,17.42,75.0
502.796472,58.86,7.18,10.53,17.42,75.0
503.060096,59.27,3.38,5.12,17.42,75.0
503.321176,58.86,4.26,4.45,17.51,75.0
503.582624,59.0,9.73,12.04,17.42,75.0
503.846544,59.13,7.64,10.89,17.51,75.0
504.109672,59.4,3.58,5.4,17.51,75.0
504.371376,58.86,3.38,3.28,17.42,75.0
504.633104,59.0,9.01,10.98,17.42,75.0
504.897376,58.86,8.74,12.04,17.42,75.0
505.161104,59.4,5.87,9.01,17.51,75.0
505.422216,59.0,1.89,1.89,17.51,75.0
505.68344,58.59,8.46,9.91,17.42,75.0
505.94488,59.13,8.01,11.07,17.42,75.0
506.20772,59.54,3.58,4.93,17.42,75.0
506.469256,58.59,4.35,4.26,17.42,75.0
506.730944,58.59,9.64,12.04,17.34,75.0
506.994844,59.0,8.01,11.33,17.51,75.0
507.258272,59.13,4.06,5.78,17.42,75.0
507.519432,58.72,3.38,3.19,17.42,75.0
507.780488,59.0,9.82,12.04,17.42,75.0
508.044864,59.27,8.37,11.77,17.42,75.0
508.307176,59.4,3.58,5.4,17.42,75.0
508.569112,59.27,3.48,3.77,17.42,75.0
508.82974,59.0,9.82,11.95,17.51,75.0
509.0936,59.4,7.92,11.07,17.51,75.0
509.35652,59.4,3.77,5.59,17.42,75.0
509.61764,59.13,3.67,3.67,17.42,75.0
509.878168,59.27,10.36,12.92,17.42,75.0
510.144168,59.4,8.19,11.51,17.42,75.0
510.407136,59.4,4.64,7.27,17.51,75.0
510.667848,59.54,2.79,2.59,17.42,75.0
510.929296,59.0,9.55,11.33,17.42,75.0
511.193208,59.4,8.37,11.33,17.42,75.0
511.45636,59.27,4.83,7.27,17.42,75.0
511.717008,59.27,3.19,3.19,17.42,75.0
511.977676,59.27,9.82,12.13,17.51,75.0
512.240824,59.54,7.46,10.8,17.42,75.0
512.504624,59.4,4.16,5.5,17.42,75.0
512.766224,59.0,3.67,3.67,17.42,75.0
513.027496,59.13,9.91,12.04,17.42,75.0
513.290704,59.54,8.1,11.24,17.51,75.0
513.55376,59.81,3.48,5.12,17.51,75.0
513.814592,59.27,4.74,4.54,17.42,75.0
514.07528,59.27,10.36,13.35,17.42,75.0
514.341128,59.4,8.28,11.42,17.42,75.0
514.604752,59.54,4.35,6.72,17.42,75.0
514.865984,59.67,2.89,2.69,17.51,75.0
515.127324,59.27,9.46,11.51,17.51,75.0
515.390016,59.67,8.46,11.6,17.51,75.0
515.653168,59.67,4.06,5.59,17.51,75.0
515.914496,59.27,4.16,4.16,17.42,75.0
516.17504,59.54,10.27,12.74,17.42,75.0
516.440544,59.67,8.28,11.42,17.51,75.0
516.703616,59.67,4.74,6.72,17.51,75.0
516.963984,59.13,3.38,3.09,17.42,75.0
517.22536,59.54,9.55,11.77,17.51,75.0
517.488144,59.81,7.82,11.07,17.51,75.0
517.750792,59.94,3.09,4.16,17.42,75.0
518.01202,59.4,6.53,6.72,17.51,75.0
518.27332,60.21,10.0,13.27,17.42,75.0
518.539368,59.67,8.28,11.6,17.42,75.0
518.80292,59.81,4.83,7.27,17.51,75.0
519.063376,59.54,3.09,2.79,17.51,75.0
519.324648,59.54,9.46,11.51,17.51,75.0
519.587592,59.94,8.46,11.42,17.51,75.0
519.85068,59.81,3.77,5.21,17.42,75.0
520.111088,59.54,5.97,5.97,17.42,75.0
520.372216,59.81,10.0,13.0,17.42,75.0
520.638776,59.94,8.37,11.69,17.42,75.0
520.901892,59.81,4.64,6.81,17.51,75.0
521.16264,59.54,2.99,2.69,17.42,75.0
521.424336,59.4,9.37,11.33,17.42,75.0
521.687456,59.54,8.74,11.86,17.51,75.0
521.950432,59.94,4.45,6.06,17.42,75.0
522.211968,59.67,3.77,3.48,17.42,75.0
522.472544,59.27,10.44,12.92,17.42,75.0
522.738312,59.67,8.55,11.6,17.42,75.0
523.00186,59.81,6.25,9.28,17.51,75.0
523.263284,59.54,2.19,2.19,17.51,75.0
523.52412,59.54,8.92,10.36,17.42,75.0
523.788208,60.07,9.1,12.13,17.42,75.0
524.051516,59.94,6.53,9.55,17.51,75.0
524.313056,59.94,2.49,2.59,17.42,75.0
524.574616,59.54,8.19,9.37,17.42,75.0
524.835624,59.81,9.01,11.95,17.51,75.0
525.098568,60.07,3.97,5.5,17.42,75.0
525.360112,59.54,4.26,4.26,17.42,75.0
525.621656,59.54,10.27,12.57,17.42,75.0
525.887368,59.81,8.74,11.77,17.42,75.0
526.149576,60.34,4.83,7.09,17.42,75.0
526.410976,59.94,3.09,2.79,17.42,75.0
526.672344,59.67,9.64,11.42,17.42,75.0
526.9354,60.07,9.1,12.21,17.51,75.0
527.198532,60.07,4.26,5.97,17.51,75.0
527.459664,60.21,3.77,3.77,17.42,75.0
527.719784,59.67,10.09,12.65,17.42,75.0
527.985988,59.81,8.74,11.86,17.51,75.0
528.248784,60.07,4.83,6.9,17.51,75.0
528.510336,59.81,3.19,2.99,17.34,75.0
528.771336,59.54,9.82,11.86,17.42,75.0
529.034976,59.94,8.92,12.21,17.42,75.0
529.298516,60.21,4.93,7.09,17.51,75.0
529.559496,59.94,3.28,3.09,17.42,75.0
529.821224,59.81,9.46,11.33,17.42,75.0
530.084304,60.21,9.1,12.13,17.42,75.0
530.347472,60.48,4.64,6.25,17.51,75.0
530.608904,59.94,4.26,4.26,17.42,75.0
530.870424,59.67,9.82,11.95,17.42,75.0
531.133784,59.67,8.74,11.86,17.51,75.0
531.396552,60.21,3.97,5.59,17.51,75.0
531.657608,60.21,4.64,4.54,17.42,75.0
531.918736,59.81,10.27,12.83,17.42,75.0
532.184472,59.94,8.83,11.95,17.42,75.0
532.448016,60.34,5.59,8.28,17.51,75.0
532.709792,60.48,3.19,3.19,17.42,75.0
532.970848,59.81,9.01,10.44,17.42,75.0
533.234272,60.34,9.37,12.57,17.51,75.0
533.497336,60.21,5.12,7.46,17.42,75.0
533.758192,60.21,3.38,3.28,17.42,75.0
534.019664,59.94,10.0,11.95,17.42,75.0
534.285808,59.94,8.65,10.98,17.42,75.0
534.55,60.07,8.65,11.6,17.51,75.0
534.813672,60.74,5.5,8.1,17.51,75.0
535.075056,60.07,3.38,2.99,17.42,75.0
535.336656,60.21,9.37,10.98,17.42,75.0
535.600256,60.07,9.37,12.21,17.42,75.0
535.863448,60.34,5.97,8.83,17.42,75.0
536.124936,60.21,2.99,2.69,17.51,75.0
536.386328,60.07,9.37,10.89,17.42,75.0
536.65008,60.34,9.64,12.39,17.42,75.0
536.9138,60.48,6.9,9.91,17.42,75.0
537.175456,60.48,2.79,3.09,17.51,75.0
537.436832,60.07,8.1,9.19,17.42,75.0
537.698056,60.21,9.01,11.95,17.42,75.0
537.96128,60.48,4.93,6.62,17.51,75.0
538.222808,60.21,4.06,4.06,17.42,75.0
538.484392,60.07,10.09,12.21,17.42,75.0
538.750496,60.07,8.74,11.33,17.42,75.0
539.013544,60.61,7.73,10.8,17.42,75.0
539.27696,60.34,4.06,5.5,17.42,75.0
539.539,60.07,4.06,3.97,17.42,75.0
539.800344,60.34,10.27,12.3,17.51,75.0
540.066248,60.21,8.92,11.69,17.42,75.0
540.329728,60.61,7.82,10.8,17.42,75.0
540.593576,60.61,4.45,6.06,17.34,75.0
540.855024,60.07,4.06,3.97,17.42,75.0
